0,21,22,1,0,0,1,2.46,7.575,49
7.0015,21,23,1,0,0,1,1.64,3.79,57
7.0015,22,0,1,0,0,1,1.64,3.79,57
7.0015,22,1,1,0,0,1,1.64,3.79,57
8.9981,22,2,1,0,0,1,0.82,3.03,62
8.9981,22,3,1,0,0,1,0.82,3.03,62
7.0015,22,5,1,0,0,2,1.64,3.79,57
7.0015,22,6,1,0,0,2,1.64,3.79,57
11.0014,22,7,1,0,0,1,3.28,5.305,58
11.0014,22,8,1,0,0,1,2.46,3.79,62
23.9994,22,9,1,0,0,1,4.1,3.79,54
26.0027,22,10,1,0,0,1,5.74,5.305,46
15.0013,22,11,1,0,0,1,5.74,6.82,43
31.0009,22,12,1,0,0,1,6.56,6.06,37
26.0027,22,13,1,0,0,1,5.74,5.305,33
23.9994,22,14,1,0,0,1,6.56,6.82,28
23.9994,22,15,1,0,0,1,6.56,6.82,28
22.0028,22,16,1,0,0,1,6.56,6.82,26
26.0027,22,17,1,0,0,1,5.74,5.305,26
16.9979,22,18,1,0,0,1,4.92,6.06,30
19.0012,22,19,1,0,0,1,4.92,6.06,30
16.9979,22,20,1,0,0,1,4.1,5.305,36
12.998,22,21,1,0,0,1,4.1,5.305,36
12.998,22,22,1,0,0,1,3.28,4.545,38
15.0013,22,23,1,0,0,1,2.46,3.03,41
12.998,23,0,1,0,1,1,2.46,3.03,41
12.998,23,1,1,0,1,1,1.64,2.275,45
16.9979,23,3,1,0,1,1,1.64,1.515,45
8.9981,23,4,1,0,1,1,0.82,3.03,48
8.9981,23,5,1,0,1,1,0.82,3.03,48
6.0032,23,6,1,0,1,1,0.82,3.79,48
0,23,7,1,0,1,1,0.82,6.06,48
0,23,8,1,0,1,1,1.64,6.82,49
0,23,9,1,0,1,1,2.46,7.575,41
0,23,10,1,0,1,1,4.1,6.82,42
8.9981,23,11,1,0,1,1,4.1,6.06,46
12.998,23,12,1,0,1,2,4.92,6.82,42
15.0013,23,13,1,0,1,2,5.74,6.82,43
15.0013,23,14,1,0,1,2,5.74,6.82,46
11.0014,23,15,1,0,1,1,6.56,8.335,40
16.9979,23,16,1,0,1,1,6.56,7.575,47
16.9979,23,17,1,0,1,1,5.74,6.06,50
12.998,23,18,1,0,1,1,5.74,6.82,59
11.0014,23,19,1,0,1,1,5.74,7.575,54
12.998,23,20,1,0,1,1,5.74,6.82,59
11.0014,23,21,1,0,1,1,5.74,7.575,63
15.0013,23,22,1,0,1,2,5.74,6.82,63
16.9979,23,23,1,0,1,2,6.56,7.575,64
19.0012,24,0,1,0,1,2,6.56,6.82,69
11.0014,24,1,1,0,1,2,6.56,8.335,69
15.0013,24,2,1,0,1,1,6.56,7.575,69
7.0015,24,4,1,0,1,1,5.74,8.335,74
15.0013,24,5,1,0,1,1,5.74,6.82,74
7.0015,24,6,1,0,1,1,6.56,9.09,74
15.0013,24,7,1,0,1,1,6.56,7.575,74
8.9981,24,8,1,0,1,2,6.56,9.09,74
6.0032,24,9,1,0,1,2,8.2,11.365,64
7.0015,24,10,1,0,1,2,9.02,12.12,60
8.9981,24,11,1,0,1,2,9.84,12.12,60
6.0032,24,12,1,0,1,2,10.66,14.395,56
8.9981,24,13,1,0,1,2,10.66,13.635,56
0,24,14,1,0,1,2,12.3,16.665,45
0,24,15,1,0,1,2,13.12,17.425,42
0,24,16,1,0,1,2,13.12,17.425,42
0,24,17,1,0,1,1,12.3,16.665,45
6.0032,24,18,1,0,1,2,12.3,15.91,49
11.0014,24,19,1,0,1,2,10.66,12.88,65
12.998,24,20,1,0,1,1,9.84,11.365,65
12.998,24,21,1,0,1,1,9.84,11.365,65
11.0014,24,22,1,0,1,1,9.02,11.365,64
11.0014,24,23,1,0,1,2,9.02,11.365,64
8.9981,25,0,1,0,1,2,9.02,11.365,69
8.9981,25,1,1,0,1,2,9.84,12.12,65
12.998,25,2,1,0,1,3,9.02,11.365,69
19.0012,25,5,1,0,1,3,8.2,9.09,86
19.0012,25,6,1,0,1,3,8.2,9.09,86
19.9995,25,7,1,0,1,3,9.02,10.605,87
19.9995,25,8,1,0,1,3,9.02,10.605,87
19.9995,25,9,1,0,1,3,9.02,10.605,87
19.0012,25,10,1,0,1,3,9.02,10.605,93
22.0028,25,11,1,0,1,3,9.02,9.85,93
22.0028,25,12,1,0,1,3,9.02,9.85,93
22.0028,25,13,1,0,1,3,9.02,9.85,93
23.9994,25,14,1,0,1,3,9.02,9.85,93
31.0009,25,15,1,0,1,3,9.02,9.09,93
22.0028,25,16,1,0,1,4,9.02,9.85,93
23.9994,25,17,1,0,1,3,8.2,9.09,93
12.998,26,16,1,0,1,1,9.02,11.365,55
7.0015,26,17,1,0,1,1,9.02,12.12,55
6.0032,26,18,1,0,1,1,8.2,11.365,69
6.0032,26,19,1,0,1,1,8.2,11.365,69
6.0032,26,20,1,0,1,1,7.38,10.605,74
6.0032,26,21,1,0,1,1,7.38,10.605,74
6.0032,26,22,1,0,1,1,7.38,10.605,74
11.0014,26,23,1,0,1,1,7.38,9.85,80
8.9981,27,0,1,0,1,2,8.2,10.605,75
8.9981,27,1,1,0,1,2,8.2,10.605,75
11.0014,27,2,1,0,1,2,8.2,10.605,75
7.0015,27,3,1,0,1,2,8.2,11.365,75
7.0015,27,5,1,0,1,2,7.38,10.605,80
8.9981,27,6,1,0,1,2,7.38,9.85,80
6.0032,27,7,1,0,1,2,6.56,9.85,86
6.0032,27,8,1,0,1,2,6.56,9.85,86
6.0032,27,9,1,0,1,3,7.38,10.605,86
7.0015,27,10,1,0,1,3,7.38,10.605,86
7.0015,27,11,1,0,1,3,7.38,10.605,93
7.0015,27,12,1,0,1,3,7.38,10.605,93
7.0015,27,13,1,0,1,3,7.38,10.605,93
0,27,14,1,0,1,3,9.02,13.635,80
0,27,15,1,0,1,2,8.2,12.88,86
0,27,16,1,0,1,1,9.02,13.635,80
8.9981,27,17,1,0,1,1,9.84,12.12,75
12.998,27,18,1,0,1,1,9.84,11.365,75
8.9981,27,19,1,0,1,2,9.84,12.12,75
12.998,27,20,1,0,1,2,9.84,11.365,70
8.9981,27,21,1,0,1,2,9.02,11.365,75
23.9994,27,22,1,0,1,1,9.84,10.605,65
15.0013,27,23,1,0,1,1,9.84,11.365,60
23.9994,28,0,1,0,0,1,9.02,9.85,64
12.998,28,1,1,0,0,1,9.02,11.365,64
11.0014,28,2,1,0,0,1,9.02,11.365,64
8.9981,28,3,1,0,0,1,8.2,10.605,64
7.0015,28,4,1,0,0,1,6.56,9.09,69
8.9981,28,6,1,0,0,1,6.56,9.09,64
7.0015,28,7,1,0,0,1,6.56,9.09,59
11.0014,28,8,1,0,0,1,7.38,9.85,55
6.0032,28,9,1,0,0,1,7.38,10.605,59
7.0015,28,10,1,0,0,2,7.38,10.605,64
8.9981,28,11,1,0,0,2,7.38,9.85,64
12.998,28,12,1,0,0,2,8.2,9.85,59
11.0014,28,13,1,0,0,2,9.02,11.365,55
8.9981,28,14,1,0,0,2,9.02,11.365,60
16.9979,28,15,1,0,0,1,9.02,10.605,69
11.0014,28,16,1,0,0,1,9.84,12.12,60
0,28,17,1,0,0,1,9.84,14.395,60
8.9981,28,18,1,0,0,1,9.02,11.365,69
16.9979,28,19,1,0,0,2,9.02,10.605,69
6.0032,28,20,1,0,0,1,7.38,10.605,74
6.0032,28,21,1,0,0,1,7.38,10.605,74
6.0032,28,22,1,0,0,1,6.56,9.85,80
6.0032,28,23,1,0,0,1,6.56,9.85,80
7.0015,29,0,1,0,0,1,6.56,9.09,80
0,29,1,1,0,0,1,5.74,10.605,80
0,29,2,1,0,0,1,6.56,11.365,80
0,29,3,1,0,0,1,5.74,10.605,93
0,29,4,1,0,0,1,5.74,10.605,93
0,29,5,1,0,0,1,5.74,10.605,86
0,29,7,1,0,0,1,5.74,10.605,86
0,29,8,1,0,0,2,5.74,10.605,86
0,29,9,1,0,0,2,6.56,11.365,80
0,29,10,1,0,0,2,7.38,12.12,80
0,29,11,1,0,0,1,9.02,13.635,75
7.0015,29,12,1,0,0,1,12.3,15.91,52
7.0015,29,13,1,0,0,1,11.48,14.395,61
6.0032,29,14,1,0,0,1,11.48,15.15,61
0,29,15,1,0,0,1,12.3,16.665,56
0,29,16,1,0,0,1,12.3,16.665,56
12.998,29,17,1,0,0,1,12.3,14.395,56
11.0014,29,18,1,0,0,1,10.66,12.88,65
12.998,29,19,1,0,0,1,10.66,12.88,65
7.0015,29,20,1,0,0,2,10.66,13.635,65
11.0014,29,21,1,0,0,2,9.84,12.12,70
12.998,29,22,1,0,0,2,9.84,11.365,70
19.0012,29,23,1,0,0,2,9.84,10.605,65
15.0013,30,0,1,0,1,2,9.84,11.365,65
16.9979,30,1,1,0,1,1,9.02,10.605,64
12.998,30,2,1,0,1,1,9.02,11.365,64
12.998,30,3,1,0,1,1,9.02,11.365,64
15.0013,30,4,1,0,1,1,8.2,9.85,59
19.0012,30,5,1,0,1,1,7.38,8.335,64
22.0028,30,6,1,0,1,1,6.56,6.82,69
19.0012,30,7,1,0,1,2,6.56,6.82,64
19.0012,30,8,1,0,1,2,6.56,6.82,59
19.9995,30,9,1,0,1,2,6.56,6.82,59
12.998,30,10,1,0,1,2,6.56,7.575,59
12.998,30,11,1,0,1,2,6.56,7.575,59
7.0015,30,12,1,0,1,2,7.38,10.605,55
0,30,13,1,0,1,2,6.56,11.365,59
8.9981,30,14,1,0,1,2,7.38,9.85,55
8.9981,30,15,1,0,1,2,6.56,9.09,59
12.998,30,16,1,0,1,2,6.56,9.09,56
12.998,30,17,1,0,1,2,6.56,7.575,59
15.0013,30,18,1,0,1,2,6.56,7.575,55
7.0015,30,19,1,0,1,1,12.3,15.91,61
11.0014,30,20,1,0,1,3,6.56,8.335,59
6.0032,30,21,1,0,1,3,6.56,9.85,59
7.0015,30,22,1,0,1,2,6.56,9.09,59
6.0032,30,23,1,0,1,2,6.56,9.85,64
30.0026,50,0,1,0,0,1,10.66,10.605,35
31.0009,50,1,1,0,0,1,9.84,9.85,41
36.9974,50,2,1,0,0,1,9.84,9.85,41
36.9974,50,3,1,0,0,1,9.02,9.09,44
36.9974,50,4,1,0,0,1,9.02,9.09,44
19.9995,50,6,1,0,0,1,8.2,9.09,47
16.9979,50,7,1,0,0,1,7.38,8.335,51
7.0015,50,8,1,0,0,1,8.2,11.365,51
19.0012,50,9,1,0,0,1,9.02,10.605,47
12.998,50,10,1,0,0,2,10.66,12.88,41
11.0014,50,11,1,0,0,2,12.3,15.15,33
7.0015,50,12,1,0,0,1,12.3,15.91,33
0,50,13,1,0,0,1,13.94,16.665,29
11.0014,50,14,1,0,0,1,14.76,17.425,27
6.0032,50,15,1,0,0,1,14.76,18.18,27
6.0032,50,16,1,0,0,1,14.76,18.18,29
11.0014,50,17,1,0,0,1,13.94,17.425,33
8.9981,50,18,1,0,0,2,13.94,16.665,36
8.9981,50,19,1,0,0,2,13.94,16.665,36
0,50,20,1,0,0,2,13.94,18.18,42
0,50,21,1,0,0,2,13.12,17.425,53
15.0013,50,22,1,0,0,2,13.12,15.15,57
11.0014,50,23,1,0,0,2,12.3,15.15,61
22.0028,51,0,1,1,0,2,13.94,15.15,42
22.0028,51,1,1,1,0,2,13.94,15.15,42
22.0028,51,2,1,1,0,2,13.94,15.15,42
19.9995,51,3,1,1,0,2,13.94,15.15,42
11.0014,51,4,1,1,0,1,13.12,15.91,45
0,51,5,1,1,0,2,13.94,18.18,36
19.9995,51,6,1,1,0,2,17.22,21.21,26
19.0012,51,7,1,1,0,2,17.22,21.21,26
19.9995,51,8,1,1,0,2,13.12,15.15,57
19.0012,51,9,1,1,0,2,13.12,15.15,57
16.9979,51,10,1,1,0,2,13.12,15.15,57
7.0015,51,11,1,1,0,2,13.12,16.665,57
12.998,51,12,1,1,0,2,13.12,15.91,66
22.0028,51,13,1,1,0,3,12.3,13.635,81
16.9979,51,14,1,1,0,2,13.12,15.15,76
30.0026,51,15,1,1,0,2,12.3,13.635,70
27.9993,51,16,1,1,0,3,11.48,12.12,75
26.0027,51,17,1,1,0,2,11.48,12.88,75
23.9994,51,18,1,1,0,2,9.84,10.605,87
23.9994,51,19,1,1,0,2,9.84,10.605,87
26.0027,51,20,1,1,0,3,9.84,10.605,81
30.0026,51,21,1,1,0,3,9.02,9.85,75
27.9993,51,22,1,1,0,3,8.2,8.335,75
27.9993,51,23,1,1,0,3,8.2,8.335,75
19.0012,52,6,1,0,1,2,4.92,6.06,80
19.0012,52,7,1,0,1,2,4.92,6.06,80
16.9979,52,8,1,0,1,2,4.92,6.06,80
16.9979,52,9,1,0,1,2,5.74,6.06,74
0,52,10,1,0,1,1,6.56,9.09,69
0,52,11,1,0,1,1,6.56,11.365,64
7.0015,52,12,1,0,1,1,8.2,11.365,59
11.0014,52,13,1,0,1,1,9.02,11.365,55
12.998,52,14,1,0,1,1,9.02,11.365,55
12.998,52,15,1,0,1,1,9.84,11.365,48
11.0014,52,16,1,0,1,1,9.02,11.365,51
15.0013,52,17,1,0,1,1,9.02,10.605,51
8.9981,52,18,1,0,1,1,9.02,11.365,47
19.0012,52,19,1,0,1,1,8.2,9.09,47
15.0013,52,20,1,0,1,1,8.2,9.85,47
16.9979,52,21,1,0,1,1,8.2,9.85,47
16.9979,52,22,1,0,1,1,6.56,7.575,43
16.9979,52,23,1,0,1,1,6.56,7.575,43
12.998,53,0,1,0,1,1,5.74,6.82,50
11.0014,53,1,1,0,1,1,5.74,7.575,46
8.9981,53,2,1,0,1,1,4.92,7.575,50
11.0014,53,3,1,0,1,1,4.92,6.82,50
7.0015,53,5,1,0,1,1,4.92,7.575,50
7.0015,53,6,1,0,1,1,4.92,7.575,50
8.9981,53,7,1,0,1,1,4.92,7.575,54
11.0014,53,8,1,0,1,1,5.74,7.575,54
6.0032,53,9,1,0,1,1,7.38,10.605,51
0,53,10,1,0,1,1,8.2,12.88,40
7.0015,53,11,1,0,1,1,9.84,12.88,41
6.0032,53,12,1,0,1,1,10.66,14.395,35
6.0032,53,13,1,0,1,1,12.3,15.91,28
7.0015,53,14,1,0,1,1,13.12,16.665,29
6.0032,53,15,1,0,1,1,13.94,17.425,25
0,53,16,1,0,1,1,13.94,18.18,25
6.0032,53,17,1,0,1,1,13.94,17.425,25
6.0032,53,18,1,0,1,1,13.12,16.665,26
0,53,19,1,0,1,1,12.3,16.665,33
11.0014,53,20,1,0,1,1,9.84,12.12,60
0,53,21,1,0,1,1,9.84,14.395,48
0,53,22,1,0,1,1,9.84,14.395,48
6.0032,53,23,1,0,1,1,9.02,12.88,55
6.0032,54,0,1,0,1,1,9.02,12.88,55
6.0032,54,1,1,0,1,1,9.02,12.88,60
6.0032,54,2,1,0,1,1,8.2,11.365,64
8.9981,54,3,1,0,1,1,8.2,10.605,64
8.9981,54,5,1,0,1,1,8.2,10.605,69
12.998,54,6,1,0,1,1,8.2,9.85,69
12.998,54,7,1,0,1,1,8.2,9.85,72
15.0013,54,8,1,0,1,1,9.84,11.365,70
19.9995,54,9,1,0,1,2,9.84,10.605,75
19.0012,54,10,1,0,1,2,10.66,12.12,70
26.0027,54,11,1,0,1,2,13.12,14.395,57
23.9994,54,12,1,0,1,2,14.76,16.665,53
19.9995,54,13,1,0,1,2,15.58,19.695,54
19.9995,54,14,1,0,1,2,16.4,20.455,50
26.0027,54,15,1,0,1,3,16.4,20.455,54
19.0012,54,16,1,0,1,3,15.58,19.695,62
12.998,54,17,1,0,1,3,14.76,17.425,66
22.0028,54,18,1,0,1,2,13.94,15.15,87
19.9995,54,19,1,0,1,3,13.94,15.15,93
23.9994,54,20,1,0,1,2,13.94,15.15,93
22.0028,54,21,1,0,1,2,13.94,15.15,87
19.0012,54,22,1,0,1,3,13.94,15.91,87
15.0013,54,23,1,0,1,2,13.12,15.15,93
0,55,0,1,0,1,3,13.12,17.425,93
0,55,1,1,0,1,2,13.12,17.425,100
0,55,2,1,0,1,2,13.12,17.425,100
7.0015,55,3,1,0,1,2,13.12,16.665,93
7.0015,55,5,1,0,1,2,13.12,16.665,93
6.0032,55,6,1,0,1,3,13.94,17.425,93
8.9981,55,7,1,0,1,3,13.94,16.665,100
8.9981,55,8,1,0,1,3,14.76,17.425,93
23.9994,55,9,1,0,1,3,13.94,15.15,93
22.0028,55,10,1,0,1,3,17.22,21.21,94
30.0026,55,11,1,0,1,1,21.32,25,77
31.0009,55,12,1,0,1,3,22.14,25.76,60
31.0009,55,13,1,0,1,3,22.14,25.76,60
40.9973,55,14,1,0,1,3,22.96,26.515,56
54.002,55,15,1,0,1,1,18.86,22.725,41
31.0009,55,16,1,0,1,1,13.12,14.395,49
50.0021,55,17,1,0,1,1,13.12,13.635,49
32.9975,55,18,1,0,1,1,13.12,14.395,49
30.0026,55,19,1,0,1,1,12.3,13.635,52
40.9973,55,20,1,0,1,1,12.3,12.88,49
26.0027,55,21,1,0,1,1,11.48,12.88,48
30.0026,55,22,1,0,1,1,10.66,10.605,48
22.0028,55,23,1,0,1,1,10.66,11.365,48
12.998,56,0,1,0,0,1,9.84,11.365,52
19.9995,56,1,1,0,0,1,9.84,10.605,52
23.9994,56,2,1,0,0,1,9.02,9.85,60
8.9981,56,3,1,0,0,1,9.02,11.365,55
6.0032,56,4,1,0,0,2,9.02,12.88,60
7.0015,56,5,1,0,0,2,9.02,12.12,64
0,56,6,1,0,0,1,9.02,13.635,60
6.0032,56,7,1,0,0,1,9.02,12.88,60
0,56,8,1,0,0,2,9.84,14.395,60
11.0014,56,9,1,0,0,2,10.66,12.88,56
8.9981,56,10,1,0,0,2,12.3,15.15,49
0,56,11,1,0,0,1,12.3,16.665,45
11.0014,56,12,1,0,0,2,13.12,15.91,45
16.9979,56,13,1,0,0,2,13.94,15.91,42
22.0028,56,14,1,0,0,2,13.94,15.15,36
19.0012,56,15,1,0,0,2,14.76,16.665,40
19.0012,56,16,1,0,0,1,14.76,16.665,46
15.0013,56,17,1,0,0,1,14.76,17.425,43
12.998,56,18,1,0,0,1,13.94,16.665,46
16.9979,56,19,1,0,0,1,13.12,15.15,49
11.0014,56,20,1,0,0,1,12.3,15.15,56
16.9979,56,21,1,0,0,1,11.48,13.635,65
15.0013,56,22,1,0,0,1,11.48,13.635,75
19.0012,56,23,1,0,0,1,11.48,12.88,75
19.0012,57,0,1,0,0,1,10.66,12.12,87
12.998,57,1,1,0,0,1,10.66,12.88,87
8.9981,57,2,1,0,0,1,10.66,13.635,87
6.0032,57,3,1,0,0,1,10.66,14.395,87
8.9981,57,4,1,0,0,1,9.84,12.12,87
0,57,6,1,0,0,1,9.84,14.395,87
8.9981,57,7,1,0,0,1,9.84,12.12,87
0,57,8,1,0,0,1,10.66,15.15,87
6.0032,57,9,1,0,0,1,11.48,15.15,87
11.0014,57,10,1,0,0,1,12.3,15.15,81
8.9981,57,11,1,0,0,1,14.76,17.425,62
6.0032,57,12,1,0,0,1,16.4,20.455,54
0,57,13,1,0,0,1,17.22,21.21,47
6.0032,57,14,1,0,0,1,18.04,21.97,47
8.9981,57,15,1,0,0,1,18.86,22.725,44
11.0014,57,16,1,0,0,1,19.68,23.485,44
12.998,57,17,1,0,0,1,17.22,21.21,54
12.998,57,18,1,0,0,1,16.4,20.455,54
8.9981,57,19,1,0,0,1,16.4,20.455,54
6.0032,57,20,1,0,0,1,16.4,20.455,54
11.0014,57,21,1,0,0,1,15.58,19.695,62
7.0015,57,22,1,0,0,2,15.58,19.695,62
11.0014,57,23,1,0,0,2,14.76,17.425,62
7.0015,58,0,1,0,1,2,14.76,18.18,66
23.9994,58,1,1,0,1,3,13.94,15.15,87
11.0014,58,3,1,0,1,3,13.12,15.91,93
0,58,5,1,0,1,2,13.94,18.18,93
7.0015,58,6,1,0,1,2,13.94,17.425,96
7.0015,58,7,1,0,1,2,14.76,18.18,93
19.9995,58,8,1,0,1,2,13.94,15.15,93
19.0012,58,9,1,0,1,1,17.22,21.21,82
32.9975,58,10,1,0,1,2,21.32,25,72
19.9995,58,11,1,0,1,2,22.96,26.515,64
19.9995,58,12,1,0,1,2,22.96,26.515,64
15.0013,58,13,1,0,1,3,18.86,22.725,94
19.9995,58,14,1,0,1,3,17.22,21.21,100
19.9995,58,15,1,0,1,3,17.22,21.21,100
8.9981,58,16,1,0,1,3,17.22,21.21,100
19.9995,58,17,1,0,1,3,16.4,20.455,100
12.998,58,18,1,0,1,3,18.86,22.725,94
40.9973,58,19,1,0,1,3,18.04,21.97,88
40.9973,58,20,1,0,1,3,18.04,21.97,88
26.0027,58,21,1,0,1,2,15.58,19.695,87
27.9993,58,22,1,0,1,3,13.94,15.15,93
26.0027,58,23,1,0,1,2,13.12,14.395,81
27.9993,78,0,1,0,0,1,13.94,15.15,49
23.9994,78,1,1,0,0,1,13.12,14.395,53
19.0012,78,2,1,0,0,1,12.3,14.395,52
16.9979,78,3,1,0,0,1,11.48,13.635,56
15.0013,78,4,1,0,0,1,10.66,12.88,56
12.998,78,5,1,0,0,1,10.66,12.88,60
15.0013,78,6,1,0,0,1,10.66,12.88,60
15.0013,78,7,1,0,0,1,9.84,11.365,60
11.0014,78,8,1,0,0,1,11.48,13.635,56
8.9981,78,9,1,0,0,1,12.3,15.15,52
0,78,10,1,0,0,2,13.12,17.425,45
7.0015,78,11,1,0,0,1,13.94,17.425,39
7.0015,78,12,1,0,0,1,14.76,18.18,40
0,78,13,1,0,0,1,15.58,19.695,34
0,78,14,1,0,0,1,16.4,20.455,30
6.0032,78,15,1,0,0,1,16.4,20.455,32
0,78,16,1,0,0,1,17.22,21.21,32
19.0012,78,17,1,0,0,1,16.4,20.455,35
23.9994,78,18,1,0,0,1,15.58,19.695,40
19.0012,78,19,1,0,0,1,14.76,16.665,43
19.0012,78,20,1,0,0,1,14.76,16.665,46
19.0012,78,21,1,0,0,2,13.94,15.91,53
22.0028,78,22,1,0,0,2,13.94,15.15,53
26.0027,78,23,1,0,0,3,13.94,15.15,61
26.0027,79,0,2,0,1,3,13.94,15.15,66
26.0027,79,1,2,0,1,2,13.94,15.15,71
22.0028,79,2,2,0,1,2,13.94,15.15,71
22.0028,79,3,2,0,1,2,13.94,15.15,71
19.9995,79,5,2,0,1,1,13.12,15.15,81
16.9979,79,6,2,0,1,3,13.12,15.15,76
27.9993,79,7,2,0,1,3,12.3,13.635,87
27.9993,79,8,2,0,1,2,12.3,13.635,87
22.0028,79,9,2,0,1,2,13.94,15.15,81
26.0027,79,10,2,0,1,2,15.58,19.695,76
19.9995,79,11,2,0,1,2,17.22,21.21,71
16.9979,79,12,2,0,1,2,18.04,21.97,77
15.0013,79,13,2,0,1,2,20.5,24.24,63
15.0013,79,14,2,0,1,2,22.14,25.76,64
15.0013,79,15,2,0,1,2,22.96,26.515,60
19.0012,79,16,2,0,1,2,22.14,25.76,64
16.9979,79,17,2,0,1,2,22.14,25.76,64
15.0013,79,18,2,0,1,2,21.32,25,72
27.9993,79,19,2,0,1,1,23.78,27.275,60
12.998,79,20,2,0,1,1,22.96,26.515,64
12.998,79,21,2,0,1,1,18.86,22.725,94
15.0013,79,22,2,0,1,1,18.86,22.725,88
6.0032,79,23,2,0,1,1,18.86,22.725,88
12.998,80,0,2,0,1,1,18.86,22.725,88
8.9981,80,1,2,0,1,1,17.22,21.21,100
6.0032,80,2,2,0,1,1,18.04,21.97,94
15.0013,80,3,2,0,1,1,18.04,21.97,82
11.0014,80,4,2,0,1,2,17.22,21.21,82
8.9981,80,5,2,0,1,2,16.4,20.455,87
16.9979,80,6,2,0,1,1,16.4,20.455,87
7.0015,80,7,2,0,1,2,16.4,20.455,76
19.9995,80,8,2,0,1,2,16.4,20.455,58
31.0009,80,9,2,0,1,2,16.4,20.455,58
19.9995,80,10,2,0,1,2,18.04,21.97,54
22.0028,80,11,2,0,1,1,18.04,21.97,51
16.9979,80,12,2,0,1,1,18.86,22.725,47
15.0013,80,13,2,0,1,1,20.5,24.24,45
22.0028,80,14,2,0,1,1,20.5,24.24,42
15.0013,80,15,2,0,1,1,20.5,24.24,42
7.0015,80,16,2,0,1,1,20.5,24.24,42
7.0015,80,17,2,0,1,1,20.5,24.24,42
6.0032,80,18,2,0,1,1,19.68,23.485,44
